title,mantra,number
Brihadaranyaka Upanishad,आदित्य ऊकारो निहव एकारो विश्वेदेवा औहोयिकारः प्रजापतिर्हिङ्कारः प्राणः स्वरोऽन्नं या वाग्विराट् ।। 1.13.2 ।। ,।। 1.13.2 ।।
Brihadaranyaka Upanishad,अनिरुक्तस्त्रयोदशः स्तोभः सञ्चरो हुङ्कारः ।। 1.13.3 ।। ,।। 1.13.3 ।।
Brihadaranyaka Upanishad,दुग्धेऽस्मै वाग्दोहं यो वाचो दोहोऽन्नवानन्नादो भवति य एतामेवँ् साम्नामुपनिषदं वेदोपनिषदं वेदेति ।। 1.13.4 ।। इति त्रोदशः खण्डः ।। 13 ।। इति छान्दोग्योपनिषदि प्रथमोऽध्यायः ।। 1 ।। ,।। 1 ।।
Brihadaranyaka Upanishad,लोकेषु पञ्चविधँ् सामोपासीत पृथिवी हिङ्कारः ।  अग्निः प्रस्तावोऽन्तरिक्षमुद्गीथ आदित्यः प्रतिहारो द्यौर्निधनमित्यूर्ध्वेषु ।। 2.2.1 ।। ,।। 2.2.1 ।।
Brihadaranyaka Upanishad,अथावृत्तेषु द्यौर्हिङ्कार आदित्यः प्रस्तावोऽन्तरिक्षमुद्गीथोऽग्निः प्रतिहारः पृथिवी निधनम् ।। 2.2.2 ।। ,।। 2.2.2 ।।
Brihadaranyaka Upanishad,कल्पन्ते हास्मै लोका उर्ध्वाश्चावृत्ताश्च य एतदेवं विद्वाँल्लोकेषु पञ्चविधं सामोपास्ते ।। 2.2.3 ।। इति द्वितीयाः खण्डः ।। 2 ।। ,।। 2 ।।
Brihadaranyaka Upanishad,वृष्टौ  पञ्चविधँ् सामोपासीत पुरोवातो हिङ्कारो मेघो जायते स प्रस्तावो वर्षति स उद्गीथो विद्योतते स्तनयति स प्रतिहारः ।। 2.3.1 ।। ,।। 2.3.1 ।।
Brihadaranyaka Upanishad,उद्गृह्णाति तन्निधनं वर्षति हास्मै वर्षयति ह य एतदेवं विद्वान्वृष्टौ पञ्चविधँ् सामोपास्ते ।। 2.3.2 ।। इति तृतीयः खण्डः ।। 3 ।। ,।। 3 ।।
Brihadaranyaka Upanishad,सर्वास्वप्सु पञ्चविधँ् सामोपासीत मेघो यत्संप्लवते स हिङ्कारो यद्वर्षति स प्रस्तावो याः प्राच्यः स्यन्दन्ते स उद्गीथो याः प्रतीच्यः स प्रतिहारः समुद्रो निधनम् ।। 2.4.1 ।। ,।। 2.4.1 ।।
Brihadaranyaka Upanishad,न हाप्सु प्रैत्यप्सुमान्भवति य एतदेवं विद्वान्सर्वास्वप्सु पञ्चविधँ् सामोपास्ते ।। 2.4.2 ।। इति चतुर्थः खण्डः ।। 4 ।। ,।। 4 ।।
Brihadaranyaka Upanishad,"ऋतुषु पञ्चविधँ् सामोपासीत वसन्तो हिङ्कारो ग्रीष्मः प्रस्तावो वर्षा उद्गीथः,शरत्प्रतिहारो हेमन्तो निधनम् ।। 2.5.1 ।। ",।। 2.5.1 ।।
Brihadaranyaka Upanishad,कल्पन्ते हास्मा ऋतव ऋतुमान्भवति य एतदेवं विद्वानृतुषु पञ्चविधँ् सामोपास्ते ।। 2.5.2 ।। इति पञ्चमः खण्डः ।। 5 ।। ,।। 5 ।।
Brihadaranyaka Upanishad,पशुषु पञ्चविधँ् सामोपासीताजा हिङ्कारोऽवयः प्रस्तावो गाव उद्गीथोऽश्वाः प्रतिहारः पुरुषो निधनम् ।। 2.6.1 ।। ,।। 2.6.1 ।।
Brihadaranyaka Upanishad,भवन्ति हास्य पशवः पशुमान्भवति य एतदेवं विद्वान्पशुषु पञ्चविधँ् सामोपास्ते ।। 2.6.2 ।। इति षष्ठः खण्डः ।। 6 ।। ,।। 6 ।।
Brihadaranyaka Upanishad,प्राणेषु पञ्चविधँ् परोवरीयः सामोपासीत प्राणो हिङ्कारो वाक्प्रस्तावश्चक्षुरुद्गीथः श्रोत्रं प्रतिहारो मनो निधनं परोवरीयाँ् सि वा एतानि ।। 2.7.1 ।। ,।। 2.7.1 ।।
Brihadaranyaka Upanishad,"परोवरीयो हास्य भवति परोवरायसो ह लोकाञ्जयति य एतदेवं विद्वान् प्राणेषु पञ्चविध , परोवरीयः सामोपास्त इति तु पञ्चविधस्य ।। 2.7.2 ।। इति सप्तमः खण्डः ।। 7 ।। ",।। 7 ।।
